case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
396,2016-04-27_r04,2016-04-27_r04_ESPECIAL.pdf,67,Sra. Giménez,Sra. Giménez.-,yes,yes,previous-page,none,high,"el sueldo de los tareferos, los peones rurales y que en las próximas paritarias","Turn opens on p.65 and runs uninterrupted through p.66 onto the top of p.67, where the quote sits; the next label (""Sr. Presidente (Pinedo).-"") appears later on p.67, after the quote.",
397,2016-05-18_r05,2016-05-18_r05_ESPECIAL.pdf,55,Sr. Presidente (Marino),Sr. Presidente (Marino).-,yes,yes,same-paragraph,(Risas),high,"¡No, no!","""(Risas)"" follows immediately after the quoted words in the same paragraph.",
398,2016-06-01_r07,2016-06-01_r07_INFORMATIVA_ESPECIAL.pdf,10,Sr. Abal Medina,Sr. Abal Medina.-,yes,yes,same-paragraph,none,high,"En primer lugar, le doy la bienvenida al jefe de Gabinete. Me ha tocado",none,
399,2016-06-15_r09,2016-06-15_r09_ESPECIAL.pdf,17,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Tiene la palabra la senadora Fernández Sagasti.,none,
400,2016-06-29_r10,2016-06-29_r10_ESPECIAL.pdf,94,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo). -,yes,yes,same-paragraph,none,medium,Tiene la palabra la senadora Aguirre.,"This page prints the dash with a preceding space (""(Pinedo). -""), unlike the tighter ""(Pinedo).-"" seen on other pages; flagging the punctuation reading as medium confidence given image resolution.",
401,2016-07-13_r11,2016-07-13_r11_ORDINARIA.pdf,92,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Sí, por eso.","""Sra. Presidente.- Sí, por eso."" appears once on the page, directly after Sr. Pichetto's ""Los vamos a votar todos juntos.""",
402,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,23,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Leemos el otro y ponemos a consideración en general los dos juntos. Por Secretaría,"Paragraph reads ""Sra. Presidente.- Leemos el otro y ponemos a consideración en general los dos juntos. / Por Secretaría se dará lectura al otro dictamen."" Both quoted fragments are in this one paragraph.",
403,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,38,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Senador, le está faltando un minuto para los veinte.",none,
404,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,87,Sra. Mirkin,Sra. Mirkin.-,yes,yes,same-paragraph,none,high,"En el capítulo 8, sobre el que ya obviamente han hablado –de las excepciones–,",none,
405,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,99,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).-,yes,yes,same-paragraph,none,high,Comisión de Presupuesto y Hacienda y de Sistemas y Medios de Comunicación y Libertad,"Preceded by bold section title ""17. Modificación de la ley del impuesto al valor agregado (C.D.-146/15.)"" but that title is a separate element before the speaker paragraph, not inside it.",
406,2016-09-21_r14,2016-09-21_r14_ESPECIAL.pdf,23,Sr. Presidente (Fuentes),Sr. Presidente (Fuentes).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra la senadora Labado.",none,
407,2016-09-28_r15,2016-09-28_r15_INFORMATIVA_ESPECIAL.pdf,16,Sr. Pérsico,Sr. Pérsico.-,yes,yes,same-paragraph,none,high,"Gracias, presidente. Gracias, señor jefe de Gabinete por estar aquí respondiendo las preguntas como",none,
408,2016-10-19_r16,2016-10-19_r16_ORDINARIA.pdf,29,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Pero todavía no se votó. Se va a votar,"The stage direction ""- Se practica la votación por medios electrónicos."" follows immediately after but does not end the turn; it is not page furniture, just a stage direction.",
409,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,11,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,Pido la palabra.,"A nearby line by Sra. Odarda reads ""Yo había pedido la palabra"" (different wording), so no true duplicate of the exact quoted phrase ""Pido la palabra.""",
410,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,88,Sr. Lovera,Sr. Lovera.-,yes,yes,same-paragraph,none,high,"Sí, está bien, señora presidenta.",none,
411,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,88,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Senador: le pide una interrupción el senador Pérsico.,Same page as case 410.,
412,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,116,Sr. De Angeli,Sr. De Angeli.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidente. La verdad es que estamos con un tema que viene de",none,
413,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,140,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,medium,De Angeli.,"The quoted words ""De Angeli."" are the president's one-word paragraph calling on him, printed as ""Sra. Presidente.- De Angeli."" Note the string ""De Angeli"" also occurs as part of the speaker label ""Sr. De Angeli.-"" itself immediately before and after this line, but that is the label, not spoken content, so it is not counted as the governing label for these particular words.",
414,2016-12-21_r22,2016-12-21_r22_EXTRAORDINARIA.pdf,58,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,No. Le pido por favor.,none,
415,2017-04-26_r05,2017-04-26_r05_ESPECIAL.pdf,3,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Se incorporarán al Diario de Sesiones las notas de varios señores senadores solicitando la,"The paragraph ends with a superscript footnote marker ""2"" (footnote text ""Ver el Apéndice."" prints separately below the rule at the bottom of the page, outside this paragraph).",
416,2017-04-26_r05,2017-04-26_r05_ESPECIAL.pdf,6,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Aprobados por unanimidad.,none,
417,2017-04-26_r05,2017-04-26_r05_ESPECIAL.pdf,11,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Sigue en uso de la palabra la senadora Fernández Sagasti.",none,
418,2017-05-10_r06,2017-05-10_r06_ESPECIAL.pdf,58,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Vamos a votar la autorización para las inserciones y para las abstenciones y después,none,
419,2017-05-31_r07,2017-05-31_r07_ORDINARIA.pdf,60,Sra. Luna,Sra. Luna.-,yes,yes,same-paragraph,none,high,Señor presidente: he pedido la palabra para referirme al Orden del Día Nº 1.250.,none,
420,2017-05-31_r07,2017-05-31_r07_ORDINARIA.pdf,83,Sra. González,Sra. González.-,yes,yes,same-paragraph,none,high,Señor presidente: la verdad es que desde el mes de diciembre que estamos con,none,
421,2017-09-06_r11,2017-09-06_r11_INFORMATIVA_ESPECIAL.pdf,17,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Bueno, termine la pregunta.",none,
422,2017-09-06_r11,2017-09-06_r11_INFORMATIVA_ESPECIAL.pdf,64,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,"Sí, cómo no.",none,
423,2017-09-07_r12,2017-09-07_r12_ORDINARIA.pdf,43,Sr. Presidente (Abal Medina),Sr. Presidente (Abal Medina).-,yes,yes,same-paragraph,none,high,"Muy brevemente, senadora.",none,
424,2017-11-01_r14,2017-11-01_r14_ESPECIAL.pdf,4,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,La sesión especial está abierta.,none,
425,2017-11-01_r14,2017-11-01_r14_ESPECIAL.pdf,4,Sr. Pais,Sr. Pais.-,yes,yes,same-paragraph,none,high,Señor presidente: justamente la bandera está a media asta porque en el día de,Same page as case 424.,
426,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,92,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Linares.,"Straightforward match, single occurrence on the page.",
427,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,92,Sr. Linares,Sr. Linares.,yes,yes,same-paragraph,none,high,Señor presidente: dos pequeñas acotaciones antes de hablar de los proyectos que estamos tratando,Opens the paragraph immediately following the label.,
428,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,134,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,none,high,Vamos a votar en general…,"Single occurrence, unambiguous.",
429,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,143,Varios señores senadores,Varios señores senadores.,yes,yes,same-paragraph,none,medium,¿Quiénes se abstienen?,"Ambiguous — the identical words ""¿Quiénes se abstienen?"" are printed twice in a row on this page, first under ""Varios señores senadores."" and again immediately after under ""Sr. Secretario (Tunessi)."" I report the first (earlier) occurrence.",
430,2017-11-29_r18,2017-11-29_r18_ORDINARIA.pdf,143,Sr. Secretario (Tunessi),Varios señores senadores.,phrase-printed-twice,yes,same-paragraph,none,medium,¿Quiénes se abstienen?,"Same page and same duplicated quote as case 429 — ""¿Quiénes se abstienen?"" appears twice, under ""Varios señores senadores."" and then under ""Sr. Secretario (Tunessi)."" Ambiguous; reporting the first occurrence for consistency.","parser right — page 143 prints '¿Quiénes se abstienen?' twice, under 'Varios señores senadores' and then under 'Sr. Secretario (Tunessi)', and the parser records both. Cases 429 and 430 are those two turns."
431,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,70,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,Senadora...,"Printed as ""Sra. Presidente.- Senadora..."" — single occurrence.",
432,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,71,Sr. Mayans,Sr. Mayans.,yes,yes,same-paragraph,none,high,No se trabaja en comisión y vienen con un tema exprés…,"This one label is printed with only a period, no dash (""Sr. Mayans."" followed directly by ""No se trabaja...""), unlike the surrounding ""Sr. Mayans.-"" occurrences on the same page. Transcribed exactly as printed.",
433,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,159,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,"¡Que quien quiera votar en contra, lo diga y listo, presidenta!","Single occurrence, unambiguous.",
434,2017-12-27_r19,2017-12-27_r19_EXTRAORDINARIA.pdf,164,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,"superscript footnote marker ""25"" later in the same paragraph (after ""de la Constitución Nacional."" and before ""Se comunicará al Poder Ejecutivo nacional.""), referencing ""Ver el Apéndice."" at the foot of the page.",high,"Se deja constancia de que los artículos 1º, 4º, 5º y 6º fueron votados",None.,
435,2018-03-21_r02,2018-03-21_r02_ORDINARIA.pdf,24,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,"Perfecto. También lo reservamos en la mesa. Entonces, ahora sí vamos a practicar a","Single occurrence, unambiguous.",
436,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,48,Sra. Fiore Viñuales,Sra. Fiore Viñuales.,yes,yes,same-paragraph,none,high,Se habló también de una falta de honestidad y la verdad es que me,"This is the second ""Sra. Fiore Viñuales."" label on the page, printed just after the stage direction ""- Ocupa la Presidencia el señor vicepresidente del H. Senado, senador Omar Ángel Perotti,"" which does not end her turn.",
437,2018-04-25_r04,2018-04-25_r04_ESPECIAL.pdf,70,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).,yes,yes,same-paragraph,none,high,"Resultan 48 votos afirmativos, 11 negativos y 2 abstenciones para el artículo 25, con","Single occurrence, unambiguous.",
438,2018-04-25_r05,2018-04-25_r05_INFORMATIVA_ESPECIAL.pdf,33,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.,yes,yes,same-paragraph,none,high,"Además de la factibilidad de Potrero del Clavillo que, una vez que se finalice","This is the second ""Sr. Jefe de Gabinete de Ministros."" paragraph on the page, separated from the first by a stage direction about senadora Mirkin, which does not end the turn.",
439,2018-04-25_r05,2018-04-25_r05_INFORMATIVA_ESPECIAL.pdf,51,Sr. Presidente (Marino),Sr. Presidente (Marino).,yes,yes,same-paragraph,none,high,"Gracias, senadora. Señor jefe de Gabinete: tiene la palabra.",None.,
440,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,74,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra el señor senador Braillard Poccard.",None.,
441,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,150,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,Bien. Tiene la palabra el senador Pichetto.,None.,
442,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,167,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).,yes,yes,previous-page,"page break furniture between the two images — the running head ""'2018 - Año del Centenario de la Reforma Universitaria'"", the dateline ""30 y 31 de mayo de 2018 Sesión especial Pág. 167"", and the footer ""Dirección General de Taquígrafos"" all fall inside this same continuing paragraph.",high,"Acuerdo para nombrar embajadores extraordinarios y plenipotenciarios a los señores Mario Domingo Barletta, Ezequiel","Label is printed only on the first image (page 166): ""Sr. Secretario (Tunessi).- Órdenes del día de acuerdos, sesión de acuerdos: 161, 162,"". The paragraph continues uninterrupted (no new label) across the page break onto page 167, into the list beginning ""Acuerdo para nombrar embajadores extraordinarios..."".",
443,2018-05-30_r06,2018-05-30_r06_ESPECIAL.pdf,169,Sra. Fernández Sagasti,Sra. Fernández Sagasti.,yes,yes,same-paragraph,none,high,"Perdón, es todo el bloque. ¿El secretario lo tomó?",None.,
444,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,10,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,"superscript footnote marker ""2"" right after ""...manifestaciones que estimen pertinentes."", referencing ""Ver el Apéndice."" at the foot of the page.",high,"De conformidad con lo dispuesto en el artículo 187 del reglamento, la Presidencia informa",None.,
445,2018-07-04_r09,2018-07-04_r09_ORDINARIA.pdf,52,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,"Perdón, un poquito de silencio porque se está haciendo un poquito complicado escucharla.",None.,
446,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,41,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,"Gracias a usted senador. Les cuento que el senador Alperovich ha decidido no hablar,",None.,
447,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,113,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,"Gracias, senador. Senadora: puede proseguir.",None.,
448,2018-08-08_r10,2018-08-08_r10_ESPECIAL.pdf,113,Sra. González (G. E.),Sra. González (G. E.).,yes,yes,same-paragraph,none,high,Sí.,"The single word ""Sí."" appears only once as a standalone paragraph on this page, immediately after ""Sr. Urtubey.- Hago la aclaración. Si no espero…"".",
449,2018-08-22_r13,2018-08-22_r13_ESPECIAL.pdf,85,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,"Entonces, ahora sí, vamos a votar electrónicamente, en general, para después votar en particular.",None.,
450,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,74,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra el senador Pereyra, que no está. Entonces, tiene la",None.,
451,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,100,Sr. Ojeda,Sr. Ojeda.,yes,yes,same-paragraph,none,high,"No, señor presidente. Voy a votar afirmativamente.",Direct exchange with the president; label and words in the same short paragraph.,
452,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,117,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,none,high,"Senador Fuentes, ¿Quiere hacer uso de la palabra?",none,
453,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,136,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,none,high,"Si, señor.","Short reply ""Si, señor."" appears once on the page, right after the secretary's line.",
454,2018-12-19_r20,2018-12-19_r20_EXTRAORDINARIA.pdf,12,Sr. Fuentes,Sr. Fuentes.,yes,yes,same-paragraph,none,high,"En un momento de cambios de paradigmas culturales, donde precisamente esta lucha por la",none,
455,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,25,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,none,high,"Para un homenaje, tiene la palabra el senador Cobos.","Printed with no space between the dash and ""Para"" (""(Pinedo).-Para un homenaje...""), but it is the same label/paragraph.",
456,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,77,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).,yes,yes,previous-page,"- Los proyectos en consideración, cuyos textos se incluyen en el Apéndice, son los siguientes:",medium,Declaración que expresa beneplácito por el 125º aniversario de la Misión Salesiana “Nuestra Señora,"The turn opens on page 76 ending with ""Sr. Secretario (Tunessi).- Están publicados en la página web, son los proyectos que se acuerdan en labor parlamentaria."" No new bold label appears before the italic stage-direction line and project list on page 77 that contains the quoted words, so the secretary's label still governs.",
457,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,95,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,earlier-on-page,"- Los proyectos en consideración, cuyos textos se incluyen en el Apéndice, son los siguientes:",medium,Beneplácito por la elección y designación de Ana Barral y Valeria Bergman en carácter,"Same structure as case 456: last bold label on the page is ""Sr. Presidente (Pinedo).- Quedan habilitados."", followed by the italic stage-direction line and the project list containing the quoted words, with no new label in between.",
458,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,10,Sra. Presidente (Michetti),Sra. Presidente (Michetti).,yes,no,same-paragraph,none,medium,"Gracias, senadora Solari Quintana. Senadora Inés Brizuela y Doria.","Only ""Gracias, senadora Solari Quintana."" is printed on this page, as the last line; ""Senadora Inés Brizuela y Doria."" is not visible on the given image (it would continue onto the next page, which was not supplied). Reporting the label of the closest paragraph.",
459,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,18,Sra. Presidente (Michetti),Sra. Presidente (Michetti).,yes,yes,same-paragraph,none,high,Es lo que acabamos de hacer cuando nos apartamos del Reglamento y ahora lo,none,
460,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,25,Sra. Presidente (Michetti),Sra. Presidente (Michetti).,yes,yes,same-paragraph,none,high,"Gracias, senadora.","Short reply ""Gracias, senadora."" appears once, right after senadora Odarda's speech.",
461,2019-05-22_r06,2019-05-22_r06_ESPECIAL.pdf,30,Sra. Durango,Sra. Durango.,yes,yes,same-paragraph,none,high,"Gracias, presidenta. Como presidenta de la Banca de la Mujer, celebro el tratamiento de",none,
462,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,59,Sr. Cobos,Sr. Cobos.,yes,yes,same-paragraph,none,high,"A ver, no sé si tengo la palabra… Le doy la palabra…",none,
463,2019-07-17_r07,2019-07-17_r07_ORDINARIA.pdf,112,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,(Aplausos en las galerías.),high,Aprobados. Se realizarán las comunicaciones correspondientes.,The applause note follows the quoted words within the same paragraph.,
464,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,9,Sr. Caserio,Sr. Caserio.,yes,yes,same-paragraph,none,high,"Sí. Un momentito, por favor, señora presidenta. La verdad es que fue todo tan","A shorter ""Sr. Caserio.- Bueno…"" line appears just above; the quoted words belong to the second, fuller ""Sr. Caserio."" paragraph after the president gives him the floor.",
465,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,11,Sra. Presidente (Michetti),Sra. Presidente (Michetti).,yes,yes,earlier-on-page,none,high,Señor senador nacional electo por la provincia de Entre Ríos don Edgardo Darío Kueider:,"The name-and-oath-question paragraph (""Señor senador nacional electo... Kueider:"") carries no bold label of its own; it follows ""Sra. Presidente (Michetti).- Si así no lo hiciereis, Dios y la Patria os lo demanden. (Aplausos.)"" with no new label in between, so it is still Michetti's turn (this is the presiding officer reading out each senator-elect's name before administering the oath).",
466,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,11,Sra. Presidente (Michetti),Sra. Presidente (Michetti).,yes,yes,earlier-on-page,none,high,Señor senador nacional electo por la provincia de Entre Ríos don Alfredo Luis De,"Same pattern as case 465: the ""Señor senador nacional electo... De Angeli:"" line has no bold label of its own and follows Michetti's previous labeled line with no new label in between.",
467,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,13,Sra. Presidente (Michetti),Sra. Presidente (Michetti).,yes,yes,same-paragraph,(Aplausos.),medium,"Si así no lo hiciereis, la Patria os lo demande.","Ambiguous — the identical phrase ""Si así no lo hiciereis, la Patria os lo demande."" is printed twice on this page (after senator-elect Weretilneck's oath and after senadora-elect Giménez's oath), both under the same label ""Sra. Presidente (Michetti)."", so the ambiguity does not change the answer.",
468,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,13,Sra. Presidente (Michetti),Sra. Presidente (Michetti).,yes,yes,same-paragraph,(Aplausos.),medium,"Si así no lo hiciereis, la Patria os lo demande.","Same instance as case 467 — the phrase ""Si así no lo hiciereis, la Patria os lo demande."" is printed twice on this page, both times under ""Sra. Presidente (Michetti)."", so this is marked ambiguous but the label is the same either way.",
469,2019-11-27_r10,2019-11-27_r10_ESPECIAL.pdf,14,Sra. Presidente (Michetti),Sra. Presidente (Michetti).,yes,yes,earlier-on-page,none,high,"Señora senadora nacional electa por la provincia de Tierra del Fuego, Antártida e Islas","The ""Señora senadora nacional electa... Tierra del Fuego..."" line (senadora-elect Duré) has no bold label of its own and follows Michetti's previous labeled line with no new label in between.",
470,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,9,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).,yes,yes,same-paragraph,none,high,¿Un minuto de silencio pidió senador? Tiene la palabra el señor senador Rodríguez Saá.,"This record spells the title ""Presidenta"" correctly (unlike the Michetti-presided record above, which prints ""Presidente"").",
471,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,15,Sra. Mirkin,Sra. Mirkin.,yes,yes,same-paragraph,none,high,"Muchas gracias, señora presidenta. La verdad es que este proyecto de ley de Consenso",none,
472,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,16,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).,yes,yes,same-paragraph,none,high,Tiene la palabra el senador De Angeli.,none,
473,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,22,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).,yes,yes,same-paragraph,none,high,"Aprobado. Vamos a tomarle juramento. Doctor Juan Pedro Tunessi: ¿juráis a la Patria, por","The label's paragraph runs ""Aprobado. / Vamos a tomarle juramento. / Doctor Juan Pedro Tunessi: ¿juráis...?"" as one continuous turn.",
474,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,132,Sr. Mayans,Sr. Mayans.,yes,yes,same-paragraph,none,high,"Gracias, presidenta. Perón decía que el hombre que llega al gobierno tiene dos objetivos",none,
475,2022-09-22_r11,22-09-2022_ESPECIAL.pdf,65,Sra. Presidenta (Tagliaferri),Sra. Presidenta (Tagliaferri).,yes,yes,same-paragraph,none,high,"Ahora, sí. Senador Weretilneck, tiene la palabra.",none,
476,2023-02-23_r01,23-02-2023_PREPARATORIA.pdf,8,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Bien. Hay asentimiento, entonces, por unanimidad. Resultan, entonces, ratificadas las autoridades. Han sido, entonces,",Quoted words are the opening sentences of this speaker's own paragraph.,
477,2023-02-23_r01,23-02-2023_PREPARATORIA.pdf,8,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Si hay asentimiento, se ponen en consideración, entonces, a mano alzada, las",None.,
478,2023-02-23_r01,23-02-2023_PREPARATORIA.pdf,8,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Resultan, entonces, ratificadas las autoridades, por unanimidad. Conforme el artículo 4° del reglamento, si",None.,
479,2020-07-23_r09,23-07-2020_ESPECIAL.pdf,66,Sr. Presidente (Lousteau),Sr. Presidente (Lousteau).-,yes,yes,same-paragraph,none,high,Estamos todos. Se lanza la votación. – Los órdenes del día en consideración son,"The second half of the quote (""– Los órdenes del día en consideración son"") is the italicized stage-direction line that immediately follows this speaker's sentence; it does not end the turn, so the same label governs both halves.",
480,2021-06-24_r09,24-06-2021_ESPECIAL.pdf,4,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,¿Hay oradores al respecto o no van a hacer uso de la palabra?,None.,
481,2024-09-26_r10,26-09-2024_ORDINARIA.pdf,49,Sr. Pagotto,Sr. Pagotto.-,yes,yes,same-paragraph,none,high,"Al senador Juez, lo que quiera.","Paragraph ends with the stage direction ""(Risas.)"" right after the quoted words, but that does not change the governing label.",
482,2020-08-27_r12,27-08-2020_ESPECIAL.pdf,135,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,"Simplemente, desde el principio, nuestro bloque quiere ofrecer condolencias a las familias que han",None.,
483,2022-10-27_r12,27-10-2022_ESPECIAL.pdf,42,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Se vuelve a rogar que desalojen los palcos. Gracias.,"Page has several near-identical ""Sr. Secretario (Fuentes).-"" paragraphs asking galleries to be cleared; the one matching this exact wording (""Se vuelve a rogar que desalojen los palcos."") is unambiguous.",
484,2024-11-27_r11,27-11-2024_INFORMATIVA_ESPECIAL.pdf,97,Sr. Atauche,Sr. Atauche.-,yes,yes,same-paragraph,none,high,"Luego, fueron las generales en octubre y Massa ganó. Gana Massa y muchos de",None.,
485,2023-09-28_r06,28-09-2023_ESPECIAL.pdf,24,Sra. Fernández Sagasti,Sra. Fernández Sagasti.-,yes,yes,same-paragraph,none,high,"Deje de patotear, senadora.",None.,
486,2023-09-28_r06,28-09-2023_ESPECIAL.pdf,52,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,medium,Yo acá hablo.,"The exact phrase ""Yo acá hablo."" appears twice on this page under two separate ""Sr. Mayans.-"" paragraphs (once as the end of a longer sentence, once as a standalone paragraph) — ambiguous which occurrence is meant, but both are governed by the same label so the answer is unaffected.",
487,2023-09-28_r06,28-09-2023_ESPECIAL.pdf,53,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,… que quede claro. Los que responden a Lago… Cualquier magistrado que responda a,None.,
488,2023-09-28_r06,28-09-2023_ESPECIAL.pdf,55,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Faltan votar dos senadores.,None.,
489,2023-09-28_r06,28-09-2023_ESPECIAL.pdf,112,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"A ver, pero en serio. Por favor, si son 40 minutos que le corresponde",None.,
490,2023-09-28_r06,28-09-2023_ESPECIAL.pdf,119,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra senador Lewandowski.",None.,
