case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
88,2024-06-12_r05,12-06-2024_ESPECIAL.pdf,253,Sr. Presidente (Abdala),Sr. Presidente (Abdala).-,yes,yes,same-paragraph,none,high,Mi padre también lo firmó.,Single-line interjection between Salino's paragraphs.,
89,2024-06-12_r05,12-06-2024_ESPECIAL.pdf,261,Sra. Tagliaferri,Sra. Tagliaferri.-,yes,yes,same-paragraph,none,high,"Sí. El 19, el de extranjeros y testaferros; del 35 al 40, afuera. Las",Rapid exchange with Di Tullio; the quoted words follow the Tagliaferri label.,
90,2024-06-12_r05,12-06-2024_ESPECIAL.pdf,281,Sr. Presidente (Abdala),Sr. Presidente (Abdala).-,yes,yes,same-paragraph,none,high,"Ha tenido tiempo para leerlo, senador Leavy. Gracias.","Page prints ""Ha tenido tiempo para leerlo, senador Leavy. Gracias."" after the label.",
91,2024-06-12_r05,12-06-2024_ESPECIAL.pdf,281,Sr. Atauche,Sr. Atauche.-,yes,yes,same-paragraph,none,high,"Perdón. Dale, listo. Tenés razón. Disculpe. Es tarde.","First labelled line of the page, right after ""–Manifestaciones simultáneas.""",
92,2024-06-12_r05,12-06-2024_ESPECIAL.pdf,284,Sr. Secretario (Giustinian),Sr. Secretario (Giustinian).-,yes,yes,same-paragraph,none,high,Disculpen. Se canceló la votación porque un senador se levantó y se volvió a,"Follows the stage directions about the electronic vote; the Secretary, not the President, speaks these words.",
93,2024-06-12_r05,12-06-2024_ESPECIAL.pdf,284,Sra. García Larraburu,Sra. García Larraburu.-,yes,yes,same-paragraph,none,high,"Estábamos votando, un senador se levantó. O sea que se invalidó la votación. ¿Se",Turn opens with the quoted words after the President gives her the floor.,
94,2024-06-12_r05,12-06-2024_ESPECIAL.pdf,285,Sr. Presidente (Abdala),Sr. Presidente (Abdala).-,yes,yes,same-paragraph,none,high,"Resultó aprobado el artículo 112, con la versión del miembro informante. Pasamos a votar","""Resultó aprobado el artículo 112..."" labelled; ""Pasamos a votar el artículo 113."" continues the same turn.",
95,2023-07-12_r05,12-07-2023_EN_MINORÍA.pdf,14,Sra. López Valverde,Sra. López Valverde.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Seré muy breve. Primero, quiero decirle que mi capacidad de asombro,","Turn opens ""Gracias, señora presidenta.""; ""Seré muy breve."" and ""Primero, quiero decirle..."" follow in the same turn.",
96,2024-09-12_r09,12-09-2024_ORDINARIA.pdf,7,Sra. Presidente (Villarruel),Sra. Presidente (Villarruel).-,yes,yes,same-paragraph,none,high,Hace uso de la palabra el senador Espínola.,"Printed ""Sra. Presidente""; single-line turn giving Espínola the floor.",
97,2024-09-12_r09,12-09-2024_ORDINARIA.pdf,42,Sra. Silva,Sra. Silva.-,yes,yes,previous-page,(Exhibe una boleta en forma horizontal.),high,"En este eje se encuentran las agrupaciones políticas, y en el eje de las","Label printed on page 41; page 42 carries no label, so the turn continues; a stage direction sits inside the paragraph but does not end the turn.",
98,2024-09-12_r09,12-09-2024_ORDINARIA.pdf,137,Sr. Secretario (Giustinian),Sr. Secretario (Giustinian).-,yes,yes,same-paragraph,none,high,"Expediente P.E. 76/24. Mensaje número 39/24, que comunica el dictado del decreto de necesidad","Last labelled paragraph on the page, after the President announces the decree.",
99,2020-11-12_r22,12-11-2020_ESPECIAL.pdf,64,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,"Muchas gracias, senador Mirabella. Tiene la palabra la senadora María Teresa González.","""Muchas gracias, senador Mirabella."" labelled; ""Tiene la palabra la senadora María Teresa González."" continues the same turn.",
100,2020-11-12_r22,12-11-2020_ESPECIAL.pdf,99,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,"Volvemos el tiempo a cero, si es posible.",One-line turn between two Romero interventions.,
101,2024-12-12_r12,12-12-2024_ESPECIAL.pdf,32,Sr. Presidente (Abdala),Sr. Presidente (Abdala).-,yes,yes,same-paragraph,none,high,"No hable, por favor, senador Mayans.",One-line interjection between two Sra. Losada.- turns; the label opens the same line as the words.,
102,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,44,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra senadora Vega.","""Gracias, senador."" opens the labelled paragraph; ""Tiene la palabra senadora Vega."" is the next indented paragraph of the same turn.",
103,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,44,Sra. Vega,Sra. Vega.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Estamos acá sesionando para cumplir con una agenda social, una agenda","""Gracias, señora presidenta."" is on the label line; ""Estamos acá sesionando..."" continues in the next paragraph of the same turn.",
104,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,60,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Orden del Día N° 645/22. Dictamen en el proyecto de ley venido en revisión,",Reading of Orden del Día N° 645/22 directly after the label.,
105,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,60,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Ya sabemos que es demasiado elástico, muchas veces, como se aplican los principios. Pero","Top of page 60, first labelled paragraph; page prints ""Presidenta"" here.",
106,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,64,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Resulta aprobado por unanimidad el Orden del Día N° 645/22.,"Words follow the label directly, just after the two stage directions about the electronic vote.",
107,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,95,Sr. Scarpin,Sr. Scarpin.-,yes,yes,same-paragraph,none,high,"Voy a votar en contra, para que realmente se trabaje a conciencia.","Line sits between two ""-Manifestaciones en las galerías."" stage directions, which do not change the speaker.",
108,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,113,Sra. Fernández Sagasti,Sra. Fernández Sagasti.-,yes,yes,same-paragraph,none,high,"Me quedan unos minutitos, así que me voy a seguir explayando…","Words follow the label directly, right after ""-Manifestaciones simultáneas.""",
109,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,115,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Por favor, no hablen entre ustedes. Vamos a proceder a la votación. Se va","First labelled paragraph of page 115; ""Vamos a proceder a la votación..."" continues in the same turn.",
110,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,115,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Queda aprobada por 48 votos afirmativos, 9 votos negativos y 0 abstenciones.","Paragraph also carries the stage direction ""(Aplausos y manifestaciones en las galerías.)"", which does not end the turn.",
111,2021-05-13_r05,13-05-2021_ESPECIAL.pdf,43,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,"Ninguna interrupción, presidenta. No mienta…","Line sits between two ""-Manifestaciones simultáneas."" stage directions.",
112,2021-05-13_r05,13-05-2021_ESPECIAL.pdf,78,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,"Muchas gracias, senadora. Tiene la palabra el senador Martín Lousteau.","""Muchas gracias, senadora."" is on the label line; ""Tiene la palabra el senador Martín Lousteau."" is the next paragraph of the same turn.",
113,2021-05-13_r05,13-05-2021_ESPECIAL.pdf,116,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Aprobada. Tiene la palabra senadora Fernández Sagasti.,"""Aprobada."" on the label line; ""Tiene la palabra senadora Fernández Sagasti."" is the next paragraph of the same turn.",
114,2021-05-13_r05,13-05-2021_ESPECIAL.pdf,145,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,"Gracias, señor senador. Tiene la palabra el senador Roberto Mirabella.","""Gracias, señor senador."" on the label line; ""Tiene la palabra el senador Roberto Mirabella."" is the next paragraph of the same turn.",
115,2020-08-13_r11,13-08-2020_ESPECIAL.pdf,21,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Previo al ingreso de los mensajes solicitando acuerdos, tiene la palabra el senador Naidenoff.","First labelled paragraph after the bold section title ""12. Mensajes solicitando acuerdos"".",
116,2023-12-13_r08,13-12-2023_ESPECIAL.pdf,15,Sra. Tagliaferri,Sra. Tagliaferri.-,yes,yes,same-paragraph,none,high,"Muchas gracias, señora presidenta. Voy a hacer un llamado a la reflexión a los","""Muchas gracias, señora presidenta."" on the label line; ""Voy a hacer un llamado a la reflexión..."" continues in the next paragraph of the same turn.",
117,2023-12-13_r08,13-12-2023_ESPECIAL.pdf,23,Sra. Presidente (Villarruel),Sra. Presidente (Villarruel).-,yes,yes,same-paragraph,none,high,De acuerdo con lo establecido por el artículo 58 de la Constitución Nacional y,"First label on page 23; printed ""Sra. Presidente"", not ""Presidenta"", transcribed as it appears.",
118,2024-03-14_r02,14-03-2024_ESPECIAL.pdf,24,Sra. Presidente (Villarruel),Sra. Presidente (Villarruel).-,yes,yes,same-paragraph,none,high,"No dialoguemos. Ya, cada uno sentó su posición.","A nearly identical line, ""No dialoguemos, senadora."", appears three lines above under the same label; the exact quoted wording matches only the later line.",
119,2024-03-14_r02,14-03-2024_ESPECIAL.pdf,41,Sr. Secretario (Giustinian),Sr. Secretario (Giustinian).-,yes,yes,same-paragraph,none,high,"Hay 69 votos afirmativos, 2 negativos.",Vote count read by the secretary; the next line returns to Sra. Presidente (Villarruel).-,
120,2024-03-14_r02,14-03-2024_ESPECIAL.pdf,117,Sr. Secretario (Giustinian),Sr. Secretario (Giustinian).-,yes,yes,same-paragraph,none,high,"Senador Arce, senadora Rojas, senador Abad y senadora Vigo. Cuatro abstenciones.","Abstention list read by the secretary, immediately after a Sra. Presidente (Villarruel).- turn.",
121,2024-05-15_r04,15-05-2024_INFORMATIVA_ESPECIAL.pdf,68,Sr. Presidente (Abdala),Sr. Presidente (Abdala).-,yes,yes,same-paragraph,none,high,"Le pido que vaya cerrando, por favor.",Interruption between two Sra. González.- turns.,
122,2024-05-15_r04,15-05-2024_INFORMATIVA_ESPECIAL.pdf,101,Sra. Presidente (Villarruel),Sra. Presidente (Villarruel).-,yes,yes,same-paragraph,none,high,"Gracias, senador Mayans. Concluye, con la participación de todos los jefes de bloque, el","Only ""Gracias, senador Mayans."" is printed here, as the last line of page 101; the rest of the quoted sentence runs onto the following page, which was not supplied, but no new label intervenes on this page.",
123,2021-07-15_r10,15-07-2021_ESPECIAL.pdf,24,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Afirmativo. Gracias. Senador Espínola: ¿su voto, por favor?","""Afirmativo. Gracias."" also appears once more lower on the page under the same label, so the label is not in doubt.",
124,2021-07-15_r10,15-07-2021_ESPECIAL.pdf,59,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Senador Parrilli: ¿su voto, por favor?","The exact wording with ""por favor"" occurs once, between two ""-Luego de unos instantes:"" stage directions; nearby variants without ""por favor"" carry the same label.",
125,2020-10-15_r18,15-10-2020_ORDINARIA.pdf,11,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Senador Naidenoff: el sentido de su voto.","""Gracias, senador."" recurs several times on the page, always under this same label; only this one is followed by ""Senador Naidenoff: el sentido de su voto.""",
126,2020-10-15_r18,15-10-2020_ORDINARIA.pdf,39,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Corresponde aprobar la lista de oradores de la que por Secretaría se dará lectura.,Words open the labelled paragraph near the foot of Pág. 39.,
127,2020-10-15_r18,15-10-2020_ORDINARIA.pdf,39,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Corresponde poner a consideración el orden del día del que por Secretaria se dará,"Paragraph opens the section headed ""11. Modificación de la ley de defensa del consumidor...""; page prints ""Secretaria"" without accent as quoted.",
128,2020-09-16_r14,16-09-2020_ESPECIAL.pdf,45,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Tiene la palabra, para un homenaje, el senador Taiana.","Directly under the bold section title ""8. Homenaje a la memoria de Mario A. H. Cafiero"".",
129,2022-11-16_r13,16-11-2022_ESPECIAL.pdf,5,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Corresponde poner en consideración del honorable cuerpo el decreto parlamentario de la Presidencia 86/22,",First line of Pág. 5.,
130,2022-11-16_r13,16-11-2022_ESPECIAL.pdf,14,Sra. Fernández Sagasti,Sra. Fernández Sagasti.-,yes,yes,same-paragraph,none,high,En una conferencia de prensa.,"Brief interjection between an unlabelled continuation above and ""Sra. Di Tullio.-"" below.",
131,2022-11-16_r13,16-11-2022_ESPECIAL.pdf,21,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Entonces, vamos a someterlo a votación a mano alzada.",Follows the Fernández Sagasti turn asking for the act to be attached.,
132,2022-11-16_r13,16-11-2022_ESPECIAL.pdf,23,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Orden del Día N° 386/22. Dictamen en el proyecto de ley venido en revisión,","In this instance the hyphen is printed outside the bold, as ""Sr. Secretario (Fuentes)."" + ""- Orden del Día N° 386/22"".",
133,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,17,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra, senador Lousteau.","""Tiene la palabra, senador Lousteau."" is a continuation line of the same turn, before ""Sr. Lousteau.-"".",
134,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,73,Sr. Rodríguez Saá,Sr. Rodríguez Saá.-,yes,yes,same-paragraph,none,high,"Gracias, presidenta. Voy a hablar desde mis más profundas convicciones y desde la militancia","Preceding turn is labelled ""Sra. Presidenta (Fernández de Kirchner).-"" on this page.",
135,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,76,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Por favor, senador, los tiempos. Se ha excedido.","Interruption of the senator's speech; next label on the page is ""Sr. Rodríguez Sá.-"".",
136,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,97,Sra. Presidenta (Losada),Sra. Presidenta (Losada).-,yes,yes,same-paragraph,none,high,"Muchas gracias, senadora. Tiene la palabra, senadora Vega.","""Tiene la palabra, senadora Vega."" is the continuation line of the same turn.",
137,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,112,Sr. Cornejo,Sr. Cornejo.-,yes,yes,same-paragraph,none,high,"Muchas gracias, señora presidenta. Venimos desde el interbloque de Juntos por el Cambio a","Preceded by ""Sra. Presidenta (Losada).- Gracias, senador Naidenoff.""",
138,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,122,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,No voy a poder terminar si estoy por cerrar. ¡Tengo 40 minutos yo! Así,"Page is a rapid exchange; this line sits between two ""Sra. Presidenta (Ledesma Abdala).-"" turns.",
139,2024-04-18_r03,18-04-2024_ORDINARIA.pdf,16,Sra. Presidente (Villarruel),Sra. Presidente (Villarruel).-,yes,yes,same-paragraph,none,high,"Gracias, senador Lousteau. Hace uso de la palabra el senador José Mayans.","Printed ""Presidente"", not ""Presidenta""; ""Hace uso de la palabra el senador José Mayans."" is the continuation line of the same turn.",
140,2024-04-18_r03,18-04-2024_ORDINARIA.pdf,24,Sr. Paoltroni,Sr. Paoltroni.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidente. Primero, quiero comentar que la Comisión de Relaciones Exteriores y Culto","First Paoltroni turn on the page, after ""Sra. Presidente (Villarruel).- Tiene la palabra como miembro informante..."".",
141,2020-06-18_r07,18-06-2020_INFORMATIVA_ESPECIAL.pdf,69,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Senador, vaya cerrando, porque le quedan unos segundos.","Interruption of the Mayans speech; followed by ""Sr. Mayans.- Bueno. Muchas gracias.""",
142,2021-08-19_r11,19-08-2021_ESPECIAL.pdf,35,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,Ahora sí. Exprese el sentido del voto.,"Between two ""Sra. Giacoppo.-"" turns.",
143,2021-08-19_r11,19-08-2021_ESPECIAL.pdf,44,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Durango: afirmativo. Duré: afirmativo. Elías de Perez: afirmativo. Espínola: ¿su voto?,"Roll-call list; page prints ""Espínola"" with accent and ""Duré""/""Elías de Perez"" as quoted.",
