case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
93,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,18,Sr. Jefe de Gabinete Ministros,Sr. Jefe de Gabinete Ministros.,yes,yes,same-paragraph,none,high,"Señor presidente: respecto del Fondo Fiduciario, precisamente, en el día de ayer hemos tenido","As printed on this page the bold label omits ""de"" before ""Ministros"" (same variant as case 92, both on p. 18).",
94,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,25,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.,yes,yes,same-paragraph,none,high,"Señor presidente: con respecto al tema de la cancelación de estos compromisos, insisto en",none,
95,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,26,Sr. Presidente (López Arias),Sr. Presidente (López Arias).,yes,yes,same-paragraph,none,high,"Señor senador: diríjase a la Presidencia. Usted ocupó este estrado muchas veces, así que",none,
96,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,26,Sr. Losada,Sr. Losada.,yes,yes,same-paragraph,none,high,Por eso le pedí a usted la palabra.,none,
97,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,29,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.,yes,yes,same-paragraph,none,high,"A la vez, se trabaja con el Banco Interamericano de Desarrollo en una línea","The quoted words immediately follow a fresh bold ""Sr. Jefe de Gabinete de Ministros."" label that was reprinted right after the stage direction ""— Ocupa la Presidencia la señora presidenta de la Comisión de Asuntos Constitucionales, senadora Cristina E. Fernández de Kirchner."" marking a change of chair; the stage direction itself is furniture, not part of his paragraph.",
98,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,31,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).,yes,yes,same-paragraph,none,high,"¿Desea repreguntar, señor senador?",none,
99,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,36,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,same-paragraph,none,high,"No voy a hacer uso de la palabra, señor presidente.",none,
100,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,36,Sr. Presidente (López Arias),Sr. Presidente (López Arias).,yes,yes,same-paragraph,none,high,Señora senadora Raso.,none,
101,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,37,Sr. Presidente (López Arias),Sr. Presidente (López Arias).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor jefe de Gabinete de Ministros.,Label opens the paragraph directly containing the quoted words.,
102,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,40,Sr. Presidente (López Arias),Sr. Presidente (López Arias).,yes,yes,same-paragraph,none,high,"Muchas gracias, señor jefe de Gabinete de Ministros. A partir de ahora los señores","Quote continues in the same paragraph as ""A partir de ahora los señores senadores...""",
103,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,42,Sr. Presidente (López Arias),Sr. Presidente (López Arias).,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Gómez de Bertone.,none,
104,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,43,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.,yes,yes,same-paragraph,none,high,Señor presidente: con respecto al fondo fiduciario hídrico debo decir que se trata de,none,
105,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,45,Sr. Jefe de Gabinete Ministros,Sr. Jefe de Gabinete Ministros.,yes,yes,same-paragraph,none,high,"Con respecto a esta pregunta, responderé por escrito en el plazo de diez días.","Label as printed here omits ""de"" before Ministros (unlike the usual ""Sr. Jefe de Gabinete de Ministros."" seen elsewhere on this and other pages); reported verbatim.",
106,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,48,Sr. Presidente (López Arias),Sr. Presidente (López Arias).,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Yoma.,none,
107,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,50,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.,yes,yes,same-paragraph,none,high,"Señor presidente: en primer lugar, respecto de la metodología de exposición, por supuesto que","Preceding paragraph's presiding label is Sr. Presidente (Maqueda), who yielded the floor; the quoted words themselves are governed by the Jefe de Gabinete label.",
108,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,50,Sr. Presidente (Maqueda),Sr. Presidente (Maqueda).,yes,yes,same-paragraph,none,high,"Señor jefe de Gabinete, ¿le concede la interrupción a la senadora?",none,
109,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,53,Sr. Presidente (Maqueda),Sr. Presidente (Maqueda).,yes,yes,same-paragraph,none,high,Muchas gracias. Tiene la palabra el señor senador Alfonsín.,"""Tiene la palabra el señor senador Alfonsín."" is an unlabeled continuation line within the same turn as ""Muchas gracias.""",
110,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,53,Sr. Alfonsín,Sr. Alfonsín.,yes,yes,same-paragraph,none,high,Señor presidente: de acuerdo con el inciso i) del artículo 218 del Reglamento de,none,
111,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,54,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.,yes,yes,same-paragraph,none,high,"Obviamente, recepcionamos estas inquietudes manifestadas por el señor senador Alfonsín y, justamente, ratifico lo",none,
112,2002-04-11_r05,2002-04-11_r05_ESPECIAL.pdf,56,Sr. Gioja,Sr. Gioja.,yes,yes,same-paragraph,(Risas.),high,". Lo digo para que no haya susceptibilidades, porque veo que hay algunos movimientos","The paragraph opens ""Sr. Gioja. — ... nos transmita los índices..."" (ellipsis printed as part of the turn, completing the previous speaker's interrupted sentence) and continues through the quoted words without a new label; ""(Risas.)"" appears mid-paragraph as a stage direction.",
113,2002-05-28_r12,2002-05-28_r12_EN_MINORIA.pdf,2,Sr. López Arias,Sr. López Arias.,yes,yes,same-paragraph,none,high,Pido la palabra.,none,
114,2002-08-22_r20,2002-08-22_r20_EN_MINORIA.pdf,3,Sr. Maestro,Sr. Maestro.,yes,yes,same-paragraph,none,high,Pido la palabra.,none,
115,2002-08-22_r20,2002-08-22_r20_EN_MINORIA.pdf,3,Sr. Presidente (López Arias),Sr. Presidente (López Arias).,yes,yes,same-paragraph,none,high,"Por Secretaría me informan que hay 37 señores senadores en la casa. Por supuesto,",none,
116,2002-08-22_r20,2002-08-22_r20_EN_MINORIA.pdf,4,Sr. Busti,Sr. Busti.,yes,yes,same-paragraph,none,high,Señor presidente: en el mismo sentido que lo manifestado por la señora senadora Maza,none,
117,2002-08-22_r20,2002-08-22_r20_EN_MINORIA.pdf,4,Sr. Menem,Sr. Menem.,yes,yes,same-paragraph,none,high,Señor presidente: yo creo que hay una realidad que no se puede desconocer: además,none,
118,2002-08-22_r20,2002-08-22_r20_EN_MINORIA.pdf,4,Sr. Maestro,Sr. Maestro.,yes,yes,same-paragraph,none,high,Pido la palabra.,"The identical phrase ""Pido la palabra."" also appears under Sr. Maestro on the previous page (case 114's page); on this page it appears once, also under Sr. Maestro, so no ambiguity here.",
119,2002-08-22_r20,2002-08-22_r20_EN_MINORIA.pdf,5,Sr. Presidente (López Arias),Sr. Presidente (López Arias).,yes,yes,same-paragraph,none,high,Señores senadores: la buena voluntad de esta Presidencia excedió largamente las reglas establecidas en,none,
120,2003-06-18_r12,2003-06-18_r12_ORDINARIA.pdf,39,Sra. Colombo,Sra. Colombo.,yes,yes,same-paragraph,none,high,"Señor presidente: en primer lugar, vamos a plantear nuestro apoyo al mensajedel Poder Ejecutivo...","Printed text wraps ""mensaje"" / ""del Poder Ejecutivo"" across a line break, which is why the quote in the brief shows ""mensajedel"" run together; the words are otherwise contiguous in the same paragraph.",
121,2003-06-25_r13,2003-06-25_r13_ESPECIAL.pdf,2,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,Pido la palabra.,none,
122,2003-07-23_r15,2003-07-23_r15_ORDINARIA.pdf,43,Sr. Presidente (Gioja),Sr. Presidente (Gioja).,yes,yes,same-paragraph,none,high,"En consecuencia, pasa al Archivo.","Found under Orden del Día N° 344 (Programa Nacional de Rehabilitación de la Infraestructura de Salud); the preceding line ""— La votación resulta afirmativa."" is a stage direction in the prior paragraph, not inside this one.",
123,2003-08-06_r16,2003-08-06_r16_ORDINARIA.pdf,37,Sra. Seguí,Sra. Seguí.,yes,yes,same-paragraph,none,high,"Señor presidente: es cierto, como lo señaló el señor senador Yoma, queimponer penas más","Printed text wraps ""que"" / ""imponer"" across a line break, producing ""queimponer"" in the run-together quote; otherwise contiguous.",
124,2003-08-20_r17,2003-08-20_r17_ORDINARIA.pdf,3,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,Señor presidente: pido que se llame a los senadores que están en losdespachos para,"Printed text wraps ""los"" / ""despachos"" across a line break, producing ""losdespachos"" in the run-together quote; otherwise contiguous.",
125,2003-08-20_r17,2003-08-20_r17_ORDINARIA.pdf,82,Sra. Ibarra,Sra. Ibarra.,yes,yes,same-paragraph,none,high,Señor presidente: hace bastante tiempo que los argentinos decimos que queremosconstruir y vivir en,"Printed text wraps ""queremos"" / ""construir"" across a line break, producing ""queremosconstruir"" in the run-together quote; otherwise contiguous.",
126,2003-08-20_r17,2003-08-20_r17_ORDINARIA.pdf,141,Sr. Presidente (López Arias),Sr. Presidente (López Arias).,yes,yes,same-paragraph,none,high,El señor senador Baglini le solicita una interrupción. ¿Se laconcede?,"Same words appear twice on this page (""Señora senadora: el señor senador Baglini le solicita una interrupción. ¿Se la concede?"" and later ""El señor senador Baglini le solicita una interrupción. ¿Se la concede?""), but both are spoken by the same label, Sr. Presidente (López Arias), so no real ambiguity.",
127,2003-08-20_r17,2003-08-20_r17_ORDINARIA.pdf,145,Sr. Presidente (Gioja),Sr. Presidente (Gioja).,yes,yes,same-paragraph,none,high,Señora senadora Escudero: ¿le permite una interrupción al señorsenador Baglini?,none,
128,2003-08-20_r18,2003-08-20_r18_TRIBUNAL_DE_JUICIO_POLITICO.pdf,3,Sr. Baglini,Sr. Baglini.,yes,yes,same-paragraph,none,high,Pido la palabra.,"""Pido la palabra."" appears only once on this page, spoken by Sr. Baglini.",
129,2003-08-20_r18,2003-08-20_r18_TRIBUNAL_DE_JUICIO_POLITICO.pdf,3,Sra. Negre de Alonso,Sr. Baglini.,phrase-printed-twice,yes,same-paragraph,none,high,Pido la palabra.,"Same image and quote as case 128; only one instance of ""Pido la palabra."" on this page, spoken by Sr. Baglini.","parser right — 'Pido la palabra.' IS printed twice on the page, under Sr. Baglini and under Sra. Negre de Alonso, contrary to the reader's note. The sampled turn is the Negre de Alonso one, printed verbatim."
130,2003-09-03_r20,2003-09-03_r20_TRIBUNAL_DE_JUICIO_POLITICO.pdf,9,Sr. Gómez Diez,Sr. Gómez Diez.,yes,yes,same-paragraph,none,high,"Pedimos que se dé lectura a la nota para conocimiento de todoslos señores senadores,",none,
131,2003-09-03_r20,2003-09-03_r20_TRIBUNAL_DE_JUICIO_POLITICO.pdf,18,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Passo. ¿Va a formular una cuestión de privilegio?,"Quote spans the label line and the next line of the same paragraph (""Tiene la palabra el señor senador Passo."" / ""¿Va a formular una cuestión de privilegio?"").",
132,2003-09-03_r20,2003-09-03_r20_TRIBUNAL_DE_JUICIO_POLITICO.pdf,60,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"Si hay asentimiento, así se hará.","A stage direction ""— Asentimiento."" follows immediately after this turn but is a separate line, not inside the quoted paragraph.",
133,2003-09-03_r20,2003-09-03_r20_TRIBUNAL_DE_JUICIO_POLITICO.pdf,93,Sr. Gómez Diez,Sr. Gómez Diez.,yes,yes,same-paragraph,none,high,Señor presidente: hace aproximadamente veinte minutos unapersona intentó sentarse ahí pero prontamente el prosecretario,none,
134,2003-10-01_r23,2003-10-01_r23_ORDINARIA.pdf,7,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,medium,Pido la palabra.,"Ambiguous — ""Pido la palabra."" is printed twice on this page under two different labels (Sr. Pichetto near the top, and Sr. Fernández near the bottom). I picked the first (Pichetto) occurrence as most likely for this case.",
135,2003-10-01_r23,2003-10-01_r23_ORDINARIA.pdf,7,Sr. Fernández,Sr. Fernández.,yes,yes,same-paragraph,none,medium,Pido la palabra.,"Ambiguous — same page and quote as case 134; ""Pido la palabra."" appears twice on this page under two different labels (Sr. Pichetto earlier, Sr. Fernández at the bottom). For this duplicate case I picked the second (Fernández) occurrence.",
136,2003-10-01_r23,2003-10-01_r23_ORDINARIA.pdf,15,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Corresponde considerar el dictamen de la Comisión de Población yDesarrollo Humano en el proyecto,"This exact sentence opens two different items on the page (Orden del Día 742, senador Falcó project, and Orden del Día 743, senador Moro project), but both are spoken by the same label, Sr. Presidente, so no real ambiguity.",
137,2003-10-01_r23,2003-10-01_r23_ORDINARIA.pdf,15,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,Corresponde considerar el dictamen de la Comisión de Población yDesarrollo Humano en el proyecto,Same page/quote as case 136; both occurrences of this sentence on the page are spoken by Sr. Presidente.,
138,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,3,Sr. Badeni,Sr. Badeni.,yes,yes,same-paragraph,none,high,"... y creo que corresponde que la Comisión de Asuntos Constitucionales resuelvaesta cuestión, antes","Turn begins ""Sr. Badeni. — ... y creo que corresponde..."" (ellipsis marks a resumed/interrupted sentence, but the bold label directly precedes the quoted words).",
139,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,75,Sr. Schorr,Sr. Schorr.-,yes,yes,same-paragraph,none,high,"Si me perdona, ¿me lee de vuelta el parrafito?",none,
140,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,95,Sr. Fanelli Evans,Sr. Fanelli Evans.,yes,yes,same-paragraph,none,high,"Si usted consulta mi opinión, sí.",none,
141,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,100,Sr. Fanelli Evans,Sr. Fanelli Evans.—,yes,yes,same-paragraph,none,high,"Ninguno. No lo adoptó. Para mi criterio, no adoptó ninguna decisión enforma definitiva.","Quote is the first line on the page, continuing/opening with the label printed on this same page.",
142,2003-11-05_r30,2003-11-05_r30_ORDINARIA.pdf,3,Sr. Menem,Sr. Menem.,yes,yes,same-paragraph,none,high,"De acuerdo con lo que se había venido conversando y con las preferenciasvotadas oportunamente,",none,
143,2003-11-05_r30,2003-11-05_r30_ORDINARIA.pdf,3,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,"En consideración en general.Si no se hace uso de la palabra, se va a","A stage direction ""— La votación resulta afirmativa."" follows immediately after but is a separate line, not inside the quoted paragraph.",
144,2003-11-05_r30,2003-11-05_r30_ORDINARIA.pdf,42,Sra. Ibarra,Sra. Ibarra.,yes,yes,same-paragraph,none,high,Señor presidente: solamente solicito autorización para insertar mi discurso.,none,
145,2003-11-05_r30,2003-11-05_r30_ORDINARIA.pdf,50,Sr. Baglini,Sr. Baglini.,yes,yes,same-paragraph,none,high,"Pero justamente, esa voz que se levanta es de quien ha sido un cruel",none,
146,2003-11-05_r30,2003-11-05_r30_ORDINARIA.pdf,51,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,¿Cuál es la cuestión de privilegio?,"The exact standalone sentence ""¿Cuál es la cuestión de privilegio?"" is printed twice on this page, both times spoken by Sr. Presidente (other nearby similar phrases by Sr. Pichetto and Sra. Avelín are embedded in longer sentences, not an exact match). No real ambiguity since both exact matches share the same label.",
147,2003-11-05_r30,2003-11-05_r30_ORDINARIA.pdf,51,Sr. Presidente,Sr. Presidente.,yes,yes,same-paragraph,none,high,¿Cuál es la cuestión de privilegio?,"Same page/quote as case 146; both exact occurrences of ""¿Cuál es la cuestión de privilegio?"" on this page are spoken by Sr. Presidente.",
148,2003-11-11_r32,2003-11-11_r32_TRIBUNAL_DE_JUICIO_POLITICO.pdf,9,Sr. Garrido,Sr. Garrido.,yes,yes,same-paragraph,none,high,No; no me afecta ninguna de esas indicaciones.,none,
149,2003-11-11_r32,2003-11-11_r32_TRIBUNAL_DE_JUICIO_POLITICO.pdf,40,Sra. Ibarra,Sra. Ibarra.,yes,yes,same-paragraph,none,high,"¿Usted cree que en función de esta frase que dice: agotar el análisis recabando,en",none,
150,2003-11-11_r32,2003-11-11_r32_TRIBUNAL_DE_JUICIO_POLITICO.pdf,43,Sra. Eggink,Sra. Eggink.,yes,yes,same-paragraph,none,high,"Está bien. Es decir, esta era la actividad preliminar que se tenía que hacer",none,
151,2003-11-19_r33,2003-11-19_r33_ORDINARIA.pdf,49,Sr. Presidente,Sr. Presidente .,yes,yes,same-paragraph,none,high,Queda aprobada la comunicación Se procederá en consecuencia.,"Matches item 98 (""Queda aprobada la comunicación Se procederá en consecuencia."", no period after comunicación); item 97 has a period after comunicación so is not an exact match.",
